Time (ns);Current (nA);Voltage (mV);Energy (uJ)
"26439362000";"523300";"3280";"43470.0"
"26440697000";"523300";"3280";"43472.3"
"26441776000";"523300";"3280";"43473.9"
"26442855000";"523300";"3280";"43475.9"
"26443934000";"523300";"3280";"43477.8"
"26445019000";"523300";"3281";"43479.4"
"26446354000";"523300";"3281";"43481.8"
"26447435000";"523300";"3281";"43483.7"
"26448515000";"523300";"3281";"43485.7"
"26449594000";"523300";"3281";"43487.7"
"26450674000";"523300";"3281";"43489.2"
"26452009000";"523300";"3281";"43491.6"
"26453088000";"523300";"3281";"43493.6"
"26454167000";"523300";"3281";"43495.1"
"26455253000";"523300";"3281";"43497.1"
"26456337000";"523300";"3281";"43499.1"
"26457672000";"523300";"3281";"43501.4"
"26458752000";"523300";"3281";"43503.4"
"26459832000";"523300";"3281";"43505.0"
"26460912000";"523300";"3281";"43506.9"
"26461991000";"523400";"3281";"43508.9"
"26463326000";"523400";"3281";"43510.9"
"26464405000";"523400";"3281";"43512.8"
"26465490000";"523400";"3281";"43514.8"
"26466569000";"523400";"3281";"43516.8"
"26467649000";"523400";"3281";"43518.3"
"26468983000";"523400";"3280";"43520.7"
"26470062000";"523400";"3280";"43522.7"
"26471142000";"523400";"3280";"43524.6"
"26472221000";"523400";"3280";"43526.2"
"26473301000";"523400";"3280";"43528.2"
"26474642000";"523400";"3281";"43530.5"
"26475721000";"523400";"3281";"43532.5"
"26476800000";"523400";"3280";"43534.1"
"26477880000";"523400";"3280";"43536.0"
"26478960000";"523400";"3280";"43538.0"
"26480295000";"523400";"3281";"43540.4"
"26481375000";"523400";"3280";"43541.9"
"26482453000";"523400";"3280";"43543.9"
"26483534000";"523400";"3280";"43545.9"
"26484619000";"523400";"3280";"43547.8"
"26485954000";"523400";"3281";"43549.8"
"26487034000";"523400";"3280";"43551.8"
"26488114000";"523400";"3280";"43553.7"
"26489193000";"523400";"3280";"43555.7"
"26490273000";"523400";"3281";"43557.7"
"26491608000";"518800";"3281";"43559.6"
"26492687000";"518800";"3281";"43561.6"
"26493767000";"518800";"3281";"43563.6"
"26494853000";"518800";"3281";"43565.5"
"26495933000";"518800";"3281";"43567.1"
"26497268000";"518800";"3281";"43569.4"
"26498351000";"518800";"3281";"43571.4"
"26499431000";"518800";"3281";"43573.4"
"26500511000";"518800";"3281";"43575.4"
"26501590000";"518800";"3281";"43576.9"
"26502926000";"518800";"3281";"43579.3"
"26504006000";"518800";"3281";"43581.2"
"26505091000";"518800";"3281";"43582.8"
"26506171000";"518800";"3280";"43584.8"
"26507250000";"518800";"3280";"43586.8"
"26508585000";"518800";"3280";"43589.1"
"26509665000";"518800";"3280";"43591.1"
"26510744000";"518800";"3280";"43592.6"
"26511824000";"518800";"3280";"43594.6"
"26512903000";"518800";"3281";"43596.6"
"26514238000";"518800";"3281";"43598.5"
"26515323000";"518800";"3280";"43600.5"
"26516402000";"518800";"3280";"43602.5"
"26517481000";"518800";"3280";"43604.4"
"26518560000";"518800";"3281";"43606.4"
"26519895000";"518800";"3281";"43608.4"
"26520974000";"523400";"3281";"43610.3"
"26522054000";"523400";"3281";"43612.3"
"26523134000";"523400";"3281";"43614.3"
"26524213000";"523400";"3281";"43615.8"
"26525554000";"523400";"3281";"43618.2"
"26526635000";"523400";"3281";"43620.2"
"26527714000";"523400";"3281";"43622.1"
"26528794000";"523400";"3281";"43623.7"
"26529872000";"523400";"3281";"43625.7"
"26531207000";"523400";"3281";"43628.0"
"26532287000";"523400";"3281";"43630.0"
"26533367000";"523400";"3281";"43631.6"
"26534447000";"523400";"3281";"43633.5"
"26535532000";"523400";"3281";"43635.5"
"26536867000";"523400";"3281";"43637.9"
"26537947000";"523400";"3281";"43639.4"
"26539027000";"523400";"3281";"43641.4"
"26540112000";"523400";"3281";"43643.4"
"26541190000";"523400";"3281";"43645.3"
"26542525000";"523400";"3281";"43647.3"
"26543605000";"523400";"3281";"43649.3"
"26544690000";"523400";"3281";"43651.2"
"26545770000";"523400";"3281";"43653.2"
"26546850000";"523400";"3281";"43654.8"
"26548126000";"523400";"3281";"43657.1"
"26549263000";"523400";"3281";"43659.1"
"26550342000";"523400";"3281";"43661.1"
"26551422000";"523400";"3281";"43662.6"
"26552502000";"523400";"3281";"43664.6"
"26553838000";"523400";"3281";"43667.0"
"26554923000";"523400";"3281";"43668.9"
"26556003000";"523400";"3281";"43670.5"
"26557082000";"523400";"3281";"43672.5"
"26558162000";"523400";"3281";"43674.4"
"26559497000";"523400";"3281";"43676.8"
"26560576000";"523400";"3281";"43678.3"
"26561656000";"523400";"3281";"43680.3"
"26562735000";"523400";"3281";"43682.3"
"26563815000";"523400";"3281";"43684.3"
"26565155000";"523400";"3280";"43686.2"
"26566235000";"523400";"3280";"43688.2"
"26567314000";"523400";"3280";"43690.1"
"26568393000";"523400";"3280";"43692.1"
"26569473000";"523400";"3281";"43693.7"
"26570807000";"523400";"3280";"43696.0"
"26571887000";"523400";"3281";"43698.0"
"26572967000";"523400";"3281";"43700.0"
"26574047000";"523400";"3281";"43701.5"
"26575132000";"523400";"3281";"43703.5"
"26576468000";"523400";"3281";"43705.9"
"26577547000";"523400";"3281";"43707.8"
"26578627000";"523400";"3281";"43709.4"
"26579707000";"519200";"3280";"43711.4"
"26580787000";"519200";"3281";"43713.3"
"26582127000";"519200";"3281";"43715.7"
"26583206000";"519200";"3281";"43717.7"
"26584285000";"519200";"3281";"43719.2"
"26585371000";"519200";"3281";"43721.2"
"26586450000";"519200";"3281";"43723.2"
"26587785000";"519200";"3281";"43725.1"
"26588865000";"519200";"3280";"43727.1"
"26589945000";"519200";"3280";"43729.1"
"26591024000";"519200";"3280";"43731.0"
"26592105000";"519200";"3280";"43733.0"
"26593440000";"519200";"3281";"43735.0"
"26594520000";"519200";"3281";"43736.9"
"26595605000";"519200";"3281";"43738.9"
"26596685000";"519200";"3281";"43740.9"
"26597765000";"519200";"3281";"43742.4"
"26599101000";"519200";"3281";"43744.8"
"26600180000";"519200";"3281";"43746.8"
"26601261000";"519200";"3281";"43748.7"
"26602340000";"519200";"3281";"43750.3"
"26603421000";"519200";"3281";"43752.3"
"26604761000";"519200";"3281";"43754.6"
"26605842000";"519200";"3281";"43756.6"
"26606921000";"519200";"3281";"43758.2"
"26608001000";"519200";"3281";"43760.1"
"26609081000";"523300";"3281";"43762.1"
"26610416000";"523300";"3281";"43764.5"
"26611496000";"523300";"3281";"43766.0"
"26612576000";"523300";"3281";"43768.0"
"26613654000";"523300";"3281";"43770.0"
"26614740000";"523300";"3281";"43771.9"
"26616075000";"523300";"3281";"43773.9"
"26617156000";"523300";"3281";"43775.9"
"26618235000";"523300";"3281";"43777.8"
"26619315000";"523300";"3281";"43779.8"
"26620395000";"523300";"3281";"43781.4"
"26621730000";"523300";"3281";"43783.7"
"26622809000";"523300";"3281";"43785.7"
"26623894000";"523300";"3281";"43787.7"
"26624979000";"523300";"3281";"43789.2"
"26626059000";"523300";"3281";"43791.2"
"26627394000";"523300";"3281";"43793.5"
"26628475000";"523300";"3281";"43795.5"
"26629555000";"523300";"3281";"43797.1"
"26630634000";"523300";"3281";"43799.0"
"26631714000";"523300";"3281";"43801.0"
"26633049000";"523300";"3281";"43803.4"
"26634129000";"523300";"3281";"43804.9"
"26635214000";"523300";"3281";"43806.9"
"26636293000";"523300";"3281";"43808.9"
"26637374000";"523300";"3281";"43810.8"
"26638709000";"518600";"3281";"43812.8"
"26639789000";"518600";"3281";"43814.8"
"26640868000";"518600";"3281";"43816.7"
"26641948000";"518600";"3281";"43818.7"
"26643028000";"518600";"3281";"43820.7"
"26644363000";"518600";"3281";"43822.6"
"26645448000";"518600";"3281";"43824.6"
"26646529000";"518600";"3281";"43826.6"
"26647608000";"518600";"3281";"43828.1"
"26648688000";"518600";"3281";"43830.1"
"26650022000";"518600";"3281";"43832.5"
"26651103000";"518600";"3281";"43834.4"
"26652183000";"518600";"3281";"43836.0"
"26653262000";"518600";"3281";"43838.0"
"26654341000";"518600";"3281";"43839.9"
"26655682000";"518600";"3281";"43842.3"
"26656761000";"518600";"3281";"43843.9"
"26657842000";"518600";"3281";"43845.8"
"26658921000";"518600";"3281";"43847.8"
"26660002000";"518600";"3281";"43849.8"
"26661337000";"518600";"3281";"43851.7"
"26662416000";"518600";"3281";"43853.7"
"26663496000";"518600";"3281";"43855.7"
"26664576000";"518600";"3281";"43857.6"
"26665666000";"518600";"3281";"43859.2"
"26667001000";"518600";"3281";"43861.6"
"26668080000";"523300";"3281";"43863.5"
"26669161000";"523300";"3281";"43865.5"
"26670240000";"523300";"3281";"43867.1"
"26671320000";"523300";"3281";"43869.0"
"26672654000";"523300";"3281";"43871.4"
"26673735000";"523300";"3281";"43873.4"
"26674821000";"523300";"3281";"43874.9"
"26675900000";"523300";"3281";"43876.9"
"26676980000";"523300";"3281";"43878.9"
"26678315000";"523300";"3281";"43881.2"
"26679394000";"523300";"3281";"43882.8"
"26680473000";"523300";"3281";"43884.8"
"26681552000";"523300";"3280";"43886.7"
"26682633000";"523300";"3281";"43888.7"
"26683968000";"523300";"3280";"43890.6"
"26685053000";"523300";"3280";"43892.6"
"26686132000";"523300";"3280";"43894.6"
"26687213000";"523300";"3281";"43896.6"
"26688292000";"523300";"3280";"43898.1"
"26689626000";"523300";"3280";"43900.5"
"26690706000";"523300";"3281";"43902.4"
"26691785000";"523300";"3281";"43904.0"
"26692865000";"523300";"3281";"43906.0"
"26693945000";"523300";"3281";"43908.0"
"26695284000";"523300";"3281";"43910.3"
"26696363000";"523300";"3281";"43911.9"
"26697442000";"519300";"3281";"43913.8"
"26698523000";"519300";"3281";"43915.8"
"26699602000";"519300";"3281";"43917.8"
"26700937000";"519300";"3281";"43919.7"
"26702016000";"519300";"3281";"43921.7"
"26703097000";"519300";"3281";"43923.7"
"26704176000";"519300";"3281";"43925.6"
"26705261000";"519300";"3281";"43927.2"
"26706597000";"519300";"3281";"43929.6"
"26707682000";"519300";"3281";"43931.5"
"26708761000";"519300";"3281";"43933.5"
"26709842000";"519300";"3281";"43935.5"
"26710921000";"519300";"3281";"43937.0"
"26712255000";"519300";"3281";"43939.4"
"26713335000";"519300";"3281";"43941.4"
"26714414000";"519300";"3281";"43942.9"
"26715499000";"519300";"3281";"43944.9"
"26716580000";"519300";"3281";"43946.9"
"26717914000";"519300";"3281";"43949.2"
"26718995000";"519300";"3281";"43951.2"
"26720075000";"519300";"3281";"43952.8"
"26721154000";"519300";"3281";"43954.7"
"26722233000";"519300";"3281";"43956.7"
"26723568000";"519300";"3282";"43958.7"
"26724654000";"519300";"3282";"43960.6"
"26725734000";"519300";"3281";"43962.6"
"26726813000";"523300";"3281";"43964.6"
"26727894000";"523300";"3282";"43966.5"
"26729229000";"523300";"3282";"43968.5"
"26730308000";"523300";"3281";"43970.5"
"26731387000";"523300";"3281";"43972.4"
"26732468000";"523300";"3282";"43974.0"
"26733548000";"523300";"3282";"43976.0"
"26734889000";"523300";"3282";"43978.3"
"26735967000";"523300";"3282";"43980.3"
"26737047000";"523300";"3282";"43982.3"
"26738127000";"523300";"3282";"43983.8"
"26739207000";"523300";"3282";"43985.8"
"26740541000";"523300";"3282";"43988.2"
"26741621000";"523300";"3282";"43990.1"
"26742701000";"523300";"3282";"43991.7"
"26743780000";"523300";"3281";"43993.7"
"26744865000";"523300";"3282";"43995.6"
"26746199000";"523300";"3282";"43998.0"
"26747280000";"523300";"3281";"43999.5"
"26748359000";"523300";"3281";"44001.5"
"26749444000";"523300";"3281";"44003.5"
"26750524000";"523300";"3281";"44005.5"
"26751858000";"523300";"3281";"44007.4"
"26752939000";"523300";"3281";"44009.4"
"26754018000";"523300";"3281";"44011.3"
"26755102000";"523300";"3281";"44013.3"
"26756183000";"519200";"3281";"44014.9"
"26757518000";"519200";"3281";"44017.2"
"26758597000";"519200";"3281";"44019.2"
"26759677000";"519200";"3281";"44021.2"
"26760757000";"519200";"3281";"44022.7"
"26761837000";"519200";"3281";"44024.7"
"26763172000";"519200";"3281";"44027.1"
"26764252000";"519200";"3281";"44029.0"
"26765337000";"519200";"3281";"44030.6"
"26766417000";"519200";"3281";"44032.6"
"26767496000";"519200";"3281";"44034.5"
"26768831000";"519200";"3281";"44036.9"
"26769911000";"519200";"3281";"44038.5"
"26770990000";"519200";"3281";"44040.4"
"26772071000";"519200";"3281";"44042.4"
"26773150000";"519200";"3281";"44044.4"
"26774486000";"519200";"3281";"44046.3"
"26775571000";"519200";"3281";"44048.3"
"26776651000";"519200";"3281";"44050.3"
"26777731000";"519200";"3281";"44052.2"
"26778811000";"519200";"3281";"44053.8"
"26780146000";"519200";"3281";"44056.2"
"26781224000";"519200";"3281";"44058.1"
"26782304000";"519200";"3281";"44059.7"
"26783384000";"519200";"3281";"44061.7"
"26784463000";"519200";"3281";"44063.6"
"26785805000";"522900";"3281";"44066.0"
"26786885000";"522900";"3281";"44068.0"
"26787965000";"522900";"3281";"44069.5"
"26789044000";"522900";"3281";"44071.5"
"26790123000";"522900";"3281";"44073.5"
"26791463000";"522900";"3281";"44075.8"
"26792542000";"522900";"3281";"44077.4"
"26793621000";"522900";"3281";"44079.4"
"26794706000";"522900";"3281";"44081.3"
"26795787000";"522900";"3281";"44083.3"
"26797122000";"522900";"3281";"44085.3"
"26798202000";"522900";"3281";"44087.2"
"26799282000";"522900";"3281";"44089.2"
"26800361000";"522900";"3281";"44091.2"
"26801441000";"522900";"3281";"44093.1"
"26802775000";"522900";"3281";"44095.1"
"26803855000";"522900";"3281";"44097.1"
"26804941000";"522900";"3281";"44099.0"
"26806020000";"522900";"3281";"44100.6"
"26807101000";"522900";"3281";"44102.6"
"26808435000";"522900";"3281";"44104.9"
"26809515000";"522900";"3281";"44106.9"
"26810594000";"522900";"3281";"44108.9"
"26811675000";"522900";"3281";"44110.4"
"26812754000";"522900";"3282";"44112.4"
"26814089000";"522900";"3282";"44114.7"
"26815173000";"523300";"3282";"44116.7"
"26816253000";"523300";"3281";"44118.3"
"26817332000";"523300";"3281";"44120.2"
"26818411000";"523300";"3281";"44122.2"
"26819746000";"523300";"3281";"44124.6"
"26820827000";"523300";"3281";"44126.1"
"26821906000";"523300";"3281";"44128.1"
"26822986000";"523300";"3281";"44130.1"
"26824066000";"523300";"3281";"44132.0"
"26825405000";"523300";"3281";"44134.0"
"26826485000";"523300";"3281";"44136.0"
"26827565000";"523300";"3281";"44137.9"
"26828644000";"523300";"3281";"44139.9"
"26829723000";"523300";"3281";"44141.5"
"26831059000";"523300";"3281";"44143.8"
"26832139000";"523300";"3281";"44145.8"
"26833218000";"523300";"3281";"44147.4"
"26834302000";"523300";"3281";"44149.3"
"26835388000";"523300";"3281";"44151.3"
"26836723000";"523300";"3281";"44153.7"
"26837802000";"523300";"3281";"44155.6"
"26838882000";"523300";"3281";"44157.2"
"26839961000";"523300";"3280";"44159.2"
"26841041000";"523300";"3281";"44161.1"
"26842376000";"523300";"3281";"44163.5"
"26843455000";"523300";"3281";"44165.1"
"26844534000";"519300";"3281";"44167.0"
"26845620000";"519300";"3281";"44169.0"
"26846700000";"519300";"3281";"44171.0"
"26848035000";"519300";"3280";"44172.9"
"26849115000";"519300";"3280";"44174.9"
"26850194000";"519300";"3280";"44176.9"
"26851273000";"519300";"3280";"44178.8"
"26852352000";"519300";"3280";"44180.8"
"26853688000";"519300";"3280";"44182.8"
"26854773000";"519300";"3280";"44184.7"
"26855853000";"519300";"3280";"44186.7"
"26856933000";"519300";"3280";"44188.3"
"26858013000";"519300";"3280";"44190.2"
"26859349000";"519300";"3280";"44192.6"
"26860428000";"519300";"3280";"44194.6"
"26861508000";"519300";"3280";"44196.5"
"26862589000";"519300";"3280";"44198.1"
"26863668000";"519300";"3280";"44200.1"
"26865008000";"519300";"3280";"44202.4"
"26866087000";"519300";"3280";"44204.0"
"26867166000";"519300";"3280";"44206.0"
"26868246000";"519300";"3280";"44207.9"
"26869326000";"519300";"3280";"44209.9"
"26870661000";"519300";"3280";"44212.3"
"26871741000";"519300";"3280";"44213.8"
"26872821000";"519300";"3280";"44215.8"
"26873901000";"523400";"3280";"44217.8"
"26874987000";"523400";"3280";"44219.3"
"26876327000";"523400";"3280";"44221.7"
"26877407000";"523400";"3280";"44223.6"
"26878487000";"523400";"3280";"44225.6"
"26879566000";"523400";"3280";"44227.2"
"26880645000";"523400";"3280";"44229.1"
"26881981000";"523400";"3280";"44231.5"
"26883060000";"523400";"3280";"44233.5"
"26884139000";"523400";"3280";"44235.0"
"26885224000";"523400";"3280";"44237.0"
"26886304000";"523400";"3280";"44239.0"
"26887639000";"523400";"3280";"44241.3"
"26888718000";"523400";"3280";"44242.9"
"26889797000";"523400";"3280";"44244.9"
"26890877000";"523400";"3280";"44246.8"
"26891956000";"523400";"3280";"44248.8"
"26893291000";"523400";"3280";"44250.8"
"26894370000";"523400";"3280";"44252.7"
"26895455000";"523400";"3280";"44254.7"
"26896534000";"523400";"3280";"44256.7"
"26897613000";"523400";"3280";"44258.2"
"26898949000";"523400";"3280";"44260.6"
"26900029000";"523400";"3280";"44262.6"
"26901108000";"523400";"3280";"44264.5"
"26902187000";"523400";"3280";"44266.1"
"26903266000";"519200";"3280";"44268.1"
"26904606000";"519200";"3280";"44270.4"
"26905686000";"519200";"3280";"44272.0"
"26906766000";"519200";"3280";"44274.0"
"26907845000";"519200";"3280";"44275.9"
"26908925000";"519200";"3280";"44277.9"
"26910260000";"519200";"3280";"44279.9"
"26911340000";"519200";"3280";"44281.8"
"26912418000";"519200";"3280";"44283.8"
"26913499000";"519200";"3281";"44285.8"
"26914578000";"519200";"3281";"44287.7"
"26915919000";"519200";"3281";"44289.7"
"26916997000";"519200";"3280";"44291.7"
"26918082000";"519200";"3280";"44293.6"
"26919162000";"519200";"3281";"44295.6"
"26920242000";"519200";"3281";"44297.2"
"26921577000";"519200";"3281";"44299.5"
"26922658000";"519200";"3281";"44301.5"
"26923737000";"519200";"3281";"44303.1"
"26924821000";"519200";"3281";"44305.0"
"26925901000";"519200";"3281";"44307.0"
"26927236000";"519200";"3280";"44309.4"
"26928315000";"519200";"3280";"44310.9"
"26929394000";"519200";"3280";"44312.9"
"26930475000";"519200";"3280";"44314.9"
"26931555000";"519200";"3280";"44316.8"
"26932890000";"518700";"3280";"44318.8"
"26933970000";"518700";"3280";"44320.7"
"26935055000";"518700";"3280";"44322.7"
"26936135000";"518700";"3280";"44324.7"
"26937214000";"518700";"3281";"44326.7"
"26938549000";"518700";"3280";"44328.6"
"26939629000";"518700";"3280";"44330.6"
"26940709000";"518700";"3281";"44332.5"
"26941789000";"518700";"3280";"44334.1"
"26942868000";"518700";"3280";"44336.1"
"26944202000";"518700";"3280";"44338.4"
"26945287000";"518700";"3280";"44340.4"
"26946367000";"518700";"3281";"44342.4"
"26947225000";"518700";"3281";"44342.7"
"26948219000";"518700";"3281";"44343.5"
"26949333000";"518700";"3281";"44343.8"
"26950326000";"518700";"3281";"44344.6"
"26951184000";"518700";"3281";"44345.0"
"26952177000";"518700";"3281";"44345.7"
"26953037000";"518700";"3281";"44346.1"
"26954285000";"518700";"3281";"44346.8"
"26955150000";"518700";"3280";"44347.2"
"26956143000";"518700";"3280";"44348.0"
"26957002000";"518700";"3280";"44348.3"
"26957995000";"518700";"3281";"44349.1"
"26959141000";"518700";"3281";"44349.4"
"26960134000";"518700";"3280";"44350.2"
"26960992000";"518700";"3281";"44350.5"
"26961985000";"518700";"3280";"44350.9"
"26962843000";"518700";"3280";"44351.7"
"26964092000";"518700";"3280";"44352.4"
"26964956000";"518700";"3281";"44352.8"
"26965949000";"518700";"3280";"44353.1"
"26966808000";"518700";"3281";"44353.9"
"26967801000";"518700";"3280";"44354.2"
"26968915000";"518700";"3281";"44355.0"
"26969908000";"518700";"3281";"44355.3"
"26970767000";"518700";"3280";"44355.7"
"26971760000";"518700";"3280";"44356.5"
"26972618000";"518700";"3280";"44356.8"
"26973867000";"518700";"3280";"44357.6"
"26974731000";"518700";"3280";"44357.9"
"26975724000";"518700";"3280";"44358.7"
"26976583000";"518700";"3280";"44359.1"
"26977575000";"518700";"3280";"44359.8"
"26978689000";"518700";"3280";"44360.2"
"26979682000";"518700";"3280";"44360.9"
"26980541000";"518700";"3280";"44361.3"
"26981534000";"518700";"3280";"44362.0"
"26982392000";"518700";"3280";"44362.4"
"26983641000";"518700";"3280";"44363.2"
"26984499000";"518700";"3280";"44363.5"
"26985498000";"518700";"3280";"44364.3"
"26986356000";"518700";"3280";"44364.6"
"26987349000";"518700";"3280";"44365.0"
"26988463000";"518700";"3280";"44365.7"
"26989456000";"518700";"3280";"44366.1"
"26990315000";"253700";"3280";"44366.9"
"26991308000";"253700";"3280";"44367.2"
"26992166000";"253700";"3280";"44368.0"
"26993415000";"253700";"3280";"44368.3"
"26994273000";"253700";"3280";"44369.1"
"26995272000";"253700";"3280";"44369.4"
"26996131000";"253700";"3280";"44369.8"
"26997125000";"253700";"3280";"44370.6"
"26998238000";"253700";"3280";"44370.9"
"26999232000";"253700";"3280";"44371.7"
"27000090000";"253700";"3280";"44372.0"
"27001087000";"253700";"3280";"44372.8"
"27001945000";"253700";"3280";"44373.1"
"27003194000";"253700";"3280";"44373.9"
"27004053000";"253700";"3280";"44374.3"
"27005051000";"253700";"3280";"44375.0"
"27005909000";"253700";"3280";"44375.4"
"27006903000";"253700";"3280";"44376.1"
"27008016000";"253700";"3280";"44376.5"
"27009010000";"253700";"3280";"44377.2"
"27009868000";"253700";"3280";"44377.6"
"27010861000";"253700";"3281";"44378.4"
"27011720000";"253700";"3281";"44378.7"
"27012969000";"253700";"3281";"44379.5"
"27013828000";"253700";"3281";"44379.8"
"27014826000";"253700";"3281";"44380.2"
"27015685000";"253700";"3280";"44380.9"
"27016678000";"253700";"3280";"44381.3"
"27017792000";"253700";"3280";"44382.1"
"27018786000";"253700";"3280";"44382.4"
"27019644000";"253700";"3281";"44383.2"
"27020637000";"253700";"3281";"44383.5"
"27021496000";"253700";"3281";"44383.9"
"27022744000";"253700";"3281";"44384.6"
"27023602000";"253700";"3281";"44385.0"
"27024601000";"253700";"3281";"44385.8"
"27025459000";"253700";"3281";"44386.1"
"27026452000";"253700";"3281";"44386.9"
"27027566000";"253700";"3281";"44387.2"
"27028558000";"253700";"3281";"44388.0"
"27029417000";"253700";"3281";"44388.3"
"27030410000";"253700";"3281";"44389.1"
"27031269000";"253700";"3281";"44389.5"
"27032519000";"253700";"3281";"44390.2"
"27033377000";"253700";"3281";"44390.6"
"27034370000";"253700";"3281";"44391.3"
"27035235000";"253700";"3281";"44391.7"
"27036228000";"253700";"3281";"44392.0"
"27037341000";"253700";"3281";"44392.8"
"27038334000";"253700";"3281";"44393.2"
"27039193000";"253700";"3281";"44393.9"
"27040185000";"253700";"3281";"44394.3"
"27041044000";"253700";"3281";"44395.0"
"27042293000";"253700";"3281";"44395.4"
"27043157000";"253700";"3281";"44396.1"
"27044149000";"253700";"3281";"44396.5"
"27045014000";"253700";"3281";"44396.9"
"27046007000";"253700";"3281";"44397.6"
"27047121000";"253700";"3280";"44398.0"
"27048113000";"253700";"3280";"44398.7"
"27048972000";"253700";"3281";"44399.1"
"27049965000";"253700";"3281";"44399.8"
"27050824000";"253700";"3281";"44400.2"
"27052073000";"253700";"3281";"44401.0"
"27052932000";"253700";"3281";"44401.3"
"27053925000";"253700";"3281";"44402.1"
"27054789000";"253700";"3281";"44402.4"
"27055783000";"253700";"3281";"44403.2"
"27056896000";"253700";"3281";"44403.5"
"27057888000";"253700";"3281";"44404.3"
"27058747000";"253700";"3281";"44404.7"
"27059740000";"253700";"3281";"44405.4"
"27060598000";"253700";"3280";"44405.8"
"27061847000";"253700";"3280";"44406.5"
"27062705000";"253700";"3280";"44406.9"
"27063698000";"253700";"3280";"44407.2"
"27064557000";"253700";"3281";"44408.0"
"27065556000";"253700";"3281";"44408.4"
"27066670000";"253700";"3281";"44409.1"
"27067663000";"253700";"3281";"44409.5"
"27068521000";"253700";"3280";"44410.2"
"27069515000";"253700";"3280";"44410.6"
"27070374000";"253700";"3280";"44411.0"
"27071621000";"253700";"3280";"44411.7"
"27072480000";"253700";"3281";"44412.5"
"27073474000";"253700";"3281";"44412.8"
"27074333000";"253700";"3281";"44413.2"
"27075332000";"167800";"3281";"44413.9"
"27076445000";"167800";"3281";"44414.7"
"27077439000";"167800";"3281";"44415.0"
"27078298000";"167800";"3281";"44415.4"
"27079291000";"167800";"3281";"44416.2"
"27080150000";"167800";"3281";"44416.5"
"27081399000";"167800";"3281";"44417.3"
"27082257000";"167800";"3280";"44417.6"
"27083251000";"167800";"3280";"44418.4"
"27084110000";"167800";"3280";"44418.8"
"27085113000";"167800";"3280";"44419.5"
"27086226000";"167800";"3280";"44419.9"
"27087219000";"167800";"3280";"44420.6"
"27088078000";"167800";"3280";"44421.0"
"27089071000";"167800";"3281";"44421.7"
"27089929000";"167800";"3281";"44422.1"
"27091179000";"167800";"3281";"44422.8"
"27092037000";"167800";"3281";"44423.2"
"27093031000";"167800";"3281";"44423.6"
"27093890000";"167800";"3281";"44424.3"
"27094889000";"167800";"3281";"44424.7"
"27096003000";"167800";"3281";"44425.4"
"27096996000";"167800";"3281";"44425.8"
"27097854000";"167800";"3281";"44426.6"
"27098848000";"167800";"3281";"44426.9"
"27099707000";"167800";"3281";"44427.7"
"27100955000";"167800";"3281";"44428.0"
"27101814000";"167800";"3281";"44428.8"
"27102807000";"167800";"3281";"44429.1"
"27103666000";"167800";"3281";"44429.5"
"27104665000";"167800";"3281";"44430.3"
"27105779000";"167800";"3281";"44431.0"
"27106772000";"167800";"3281";"44431.4"
"27107631000";"167800";"3281";"44431.7"
"27108624000";"167800";"3280";"44432.5"
"27109483000";"167800";"3280";"44432.8"
"27110731000";"167800";"3280";"44433.6"
"27111589000";"167800";"3280";"44434.0"
"27112581000";"167800";"3280";"44434.7"
"27113441000";"167800";"3280";"44435.1"
"27114434000";"167800";"3280";"44435.8"
"27115553000";"167800";"3280";"44436.2"
"27116546000";"167800";"3280";"44436.9"
"27117405000";"167800";"3281";"44437.3"
"27118398000";"167800";"3281";"44438.1"
"27119257000";"167800";"3281";"44438.4"
"27120505000";"167800";"3281";"44439.2"
"27121364000";"167800";"3281";"44439.5"
"27122357000";"167800";"3281";"44439.9"
"27123216000";"167800";"3281";"44440.6"
"27124208000";"167800";"3281";"44441.0"
"27125328000";"167800";"3281";"44441.8"
"27126321000";"167800";"3281";"44442.1"
"27127184000";"167800";"3281";"44442.9"
"27128177000";"167800";"3281";"44443.2"
"27129036000";"167800";"3281";"44443.6"
"27130285000";"167800";"3281";"44444.3"
"27131143000";"167800";"3281";"44444.7"
"27132135000";"167800";"3281";"44445.5"
"27132995000";"167800";"3281";"44445.8"
"27133987000";"167800";"3281";"44446.6"
"27135049000";"167800";"3281";"44446.9"
"27136098000";"167800";"3281";"44447.7"
"27136957000";"167800";"3281";"44448.0"
"27137949000";"167800";"3281";"44448.8"
"27138808000";"167800";"3281";"44449.2"
"27140057000";"167800";"3280";"44449.9"
"27140916000";"167800";"3280";"44450.3"
"27141909000";"167800";"3281";"44451.0"
"27142768000";"167800";"3281";"44451.4"
"27143761000";"167800";"3281";"44451.7"
"27144881000";"167800";"3281";"44452.5"
"27145874000";"167800";"3281";"44453.3"
"27146733000";"167800";"3281";"44453.6"
"27147727000";"167800";"3281";"44454.0"
"27148585000";"167800";"3281";"44454.7"
"27149834000";"167800";"3281";"44455.1"
"27150692000";"167800";"3281";"44455.8"
"27151685000";"167800";"3281";"44456.2"
"27152544000";"167800";"3281";"44456.6"
"27153537000";"167800";"3281";"44457.3"
"27154656000";"167800";"3281";"44458.1"
"27155650000";"167800";"3281";"44458.4"
"27156509000";"167800";"3281";"44458.8"
"27157502000";"167800";"3281";"44459.5"
