Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"11988941000","168300","3281","10251.5"
"11989934000","168300","3281","10251.8"
"11991054000","168300","3281","10252.6"
"11992047000","168300","3281","10252.9"
"11992905000","168300","3281","10253.7"
"11993899000","168300","3281","10254.1"
"11994758000","168300","3281","10254.8"
"11996006000","168300","3281","10255.2"
"11996864000","168300","3281","10255.9"
"11997858000","168300","3281","10256.3"
"11998716000","168300","3280","10256.7"
"11999710000","168300","3280","10257.4"
"12000829000","168300","3280","10257.8"
"12001822000","168300","3280","10258.5"
"12002681000","168300","3280","10258.9"
"12003673000","168300","3280","10259.7"
"12004533000","168300","3280","10260.0"
"12005786000","168300","3280","10260.8"
"12006645000","168300","3280","10261.2"
"12007638000","168300","3281","10261.9"
"12008497000","168300","3281","10262.3"
"12009490000","168300","3281","10263.1"
"12010610000","168300","3281","10263.4"
"12011603000","168300","3281","10264.2"
"12012461000","168300","3281","10264.5"
"12013455000","168300","3281","10264.9"
"12014313000","168300","3281","10265.7"
"12015562000","168300","3281","10266.0"
"12016420000","168300","3281","10266.8"
"12017414000","168300","3280","10267.1"
"12018273000","168300","3281","10267.9"
"12019266000","168300","3281","10268.3"
"12020382000","168300","3281","10269.0"
"12021379000","168300","3281","10269.4"
"12022239000","168300","3281","10269.7"
"12023232000","168300","3281","10270.5"
"12024090000","168300","3281","10270.9"
"12025337000","168300","3281","10271.6"
"12026197000","168300","3281","10272.0"
"12027190000","168300","3281","10272.7"
"12028049000","168300","3281","10273.1"
"12029042000","168300","3281","10273.9"
"12030099000","168300","3281","10274.2"
"12031155000","168300","3281","10275.0"
"12032014000","168300","3281","10275.4"
"12033007000","168300","3281","10276.1"
"12033865000","168300","3281","10276.5"
"12035114000","168300","3281","10277.2"
"12035972000","168300","3281","10277.6"
"12036965000","168300","3281","10278.0"
"12037825000","168300","3281","10278.7"
"12038818000","168300","3281","10279.1"
"12039932000","168300","3281","10279.8"
"12040931000","168300","3281","10280.2"
"12041789000","169000","3281","10281.0"
"12042782000","169000","3281","10281.3"
"12043641000","169000","3281","10281.7"
"12044890000","169000","3281","10282.4"
"12045749000","169000","3281","10282.8"
"12046767000","169000","3281","10283.6"
"12047626000","169000","3281","10283.9"
"12048618000","169000","3281","10284.7"
"12049675000","169000","3281","10285.1"
"12050731000","169000","3281","10285.8"
"12051590000","169000","3281","10286.2"
"12052583000","169000","3281","10286.9"
"12053442000","169000","3281","10287.3"
"12054690000","169000","3281","10288.1"
"12055548000","169000","3281","10288.4"
"12056542000","169000","3281","10289.2"
"12057401000","169000","3281","10289.6"
"12058394000","169000","3281","10289.9"
"12059508000","169000","3281","10290.7"
"12060507000","169000","3281","10291.0"
"12061366000","169000","3281","10291.8"
"12062360000","169000","3281","10292.2"
"12063219000","169000","3281","10292.5"
"12064467000","169000","3281","10293.3"
"12065326000","169000","3281","10294.0"
"12066319000","169000","3281","10294.4"
"12067178000","169000","3281","10294.8"
"12068171000","169000","3281","10295.5"
"12069286000","169000","3281","10295.9"
"12070279000","169000","3281","10296.6"
"12071143000","169000","3281","10297.0"
"12072136000","169000","3281","10297.8"
"12072995000","169000","3281","10298.1"
"12074243000","169000","3281","10298.9"
"12075102000","169000","3281","10299.3"
"12076095000","169000","3281","10300.0"
"12076953000","169000","3281","10300.4"
"12077946000","169000","3281","10300.7"
"12079002000","169000","3281","10301.5"
"12080053000","169000","3281","10302.3"
"12080918000","169000","3281","10302.6"
"12081911000","169000","3281","10303.0"
"12082770000","169000","3281","10303.8"
"12084018000","169000","3281","10304.1"
"12084878000","169000","3281","10304.9"
"12085870000","169000","3281","10305.2"
"12086729000","169000","3281","10305.6"
"12087722000","169000","3281","10306.4"
"12088842000","169000","3281","10306.7"
"12089835000","169000","3281","10307.5"
"12090700000","169000","3281","10307.8"
"12091693000","169000","3281","10308.6"
"12092551000","169000","3281","10309.0"
"12093799000","169000","3281","10309.7"
"12094659000","169000","3281","10310.1"
"12095651000","169000","3281","10310.8"
"12096510000","169000","3281","10311.2"
"12097504000","169000","3281","10312.0"
"12098618000","169000","3281","10312.3"
"12099611000","169000","3281","10313.1"
"12100471000","169000","3281","10313.5"
"12101470000","169000","3281","10313.8"
"12102328000","169000","3282","10314.6"
"12103577000","169000","3281","10314.9"
"12104435000","169000","3281","10315.7"
"12105428000","169000","3281","10316.1"
"12106287000","169000","3281","10316.8"
"12107280000","169000","3281","10317.2"
"12108394000","169000","3281","10317.9"
"12109388000","169000","3281","10318.3"
"12110247000","169000","3281","10318.7"
"12111246000","169000","3281","10319.4"
"12112105000","169000","3281","10319.8"
"12113353000","169000","3281","10320.5"
"12114212000","169000","3281","10320.9"
"12115205000","169000","3281","10321.7"
"12116064000","169000","3281","10322.0"
"12117056000","169000","3281","10322.8"
"12118170000","169000","3281","10323.1"
"12119163000","169000","3281","10323.9"
"12120022000","169000","3281","10324.3"
"12121021000","169000","3281","10325.0"
"12121880000","169000","3282","10325.4"
"12123129000","169000","3282","10326.2"
"12123988000","169000","3282","10326.5"
"12124981000","169000","3282","10326.9"
"12125840000","168300","3282","10327.7"
"12126834000","168300","3282","10328.0"
"12127890000","168300","3282","10328.8"
"12128941000","168300","3282","10329.1"
"12129800000","168300","3282","10329.9"
"12130804000","168300","3282","10330.3"
"12131662000","168300","3281","10330.6"
"12132911000","168300","3281","10331.4"
"12133770000","168300","3281","10331.7"
"12134764000","168300","3281","10332.5"
"12135623000","168300","3281","10332.9"
"12136615000","168300","3281","10333.6"
"12137730000","168300","3281","10334.0"
"12138723000","168300","3281","10334.7"
"12139582000","168300","3281","10335.1"
"12140581000","168300","3281","10335.9"
"12141440000","168300","3281","10336.2"
"12142689000","168300","3281","10337.0"
"12143548000","168300","3281","10337.3"
"12144542000","168300","3281","10338.1"
"12145399000","168300","3281","10338.5"
"12146393000","168300","3281","10338.8"
"12147507000","168300","3281","10339.6"
"12148500000","168300","3281","10339.9"
"12149358000","168300","3281","10340.7"
"12150352000","168300","3281","10341.1"
"12151217000","168300","3281","10341.8"
"12152466000","168300","3281","10342.2"
"12153324000","168300","3281","10343.0"
"12154317000","168300","3281","10343.3"
"12155176000","168300","3281","10343.7"
"12156169000","168300","3281","10344.5"
"12157283000","168300","3280","10344.8"
"12158276000","168300","3280","10345.6"
"12159135000","168300","3280","10345.9"
"12160127000","168300","3280","10346.7"
"12160992000","168300","3280","10347.1"
"12162240000","168300","3280","10347.8"
"12163098000","168300","3280","10348.2"
"12164091000","168300","3280","10348.9"
"12164950000","168300","3281","10349.3"
"12165943000","168300","3281","10350.1"
"12167058000","168300","3281","10350.4"
"12168051000","168300","3281","10351.2"
"12168910000","168300","3281","10351.5"
"12169904000","168300","3281","10351.9"
"12170768000","168300","3281","10352.7"
"12172016000","168300","3281","10353.0"
"12172880000","168300","3281","10353.8"
"12173873000","168300","3281","10354.1"
"12174732000","168300","3281","10354.9"
"12175725000","168300","3281","10355.3"
"12176840000","168300","3281","10356.0"
"12177833000","168300","3281","10356.4"
"12178692000","168300","3281","10356.8"
"12179685000","168300","3281","10357.5"
"12180551000","168300","3281","10357.9"
"12181741000","168300","3281","10358.6"
"12182658000","168300","3281","10359.0"
"12183650000","168300","3281","10359.8"
"12184509000","168300","3281","10360.1"
"12185502000","168300","3281","10360.9"
"12186615000","168300","3281","10361.2"
"12187608000","168300","3281","10362.0"
"12188467000","168300","3281","10362.4"
"12189461000","168300","3281","10363.1"
"12190319000","168300","3281","10363.5"
"12191572000","168300","3281","10364.3"
"12192431000","168300","3281","10364.6"
"12193424000","168300","3281","10365.4"
"12194284000","168300","3281","10365.7"
"12195277000","168300","3281","10366.1"
"12196333000","168300","3281","10366.9"
"12197385000","168300","3281","10367.2"
"12198243000","168300","3281","10368.0"
"12199236000","168300","3281","10368.3"
"12200095000","168300","3281","10368.7"
"12201348000","168300","3281","10369.5"
"12202207000","168300","3281","10370.2"
"12203201000","168300","3281","10370.6"
"12204059000","168300","3281","10371.0"
"12205053000","168300","3281","10371.7"
"12206109000","168300","3281","10372.1"
"12207161000","168300","3281","10372.8"
"12208020000","168300","3281","10373.2"
"12209013000","168700","3281","10374.0"
"12209872000","168700","3281","10374.3"
"12211068000","168700","3281","10375.1"
"12211984000","168700","3281","10375.4"
"12212976000","168700","3281","10376.2"
"12213835000","168700","3281","10376.6"
"12214834000","168700","3281","10376.9"
"12215947000","168700","3281","10377.7"
"12216940000","168700","3281","10378.5"
"12217799000","168700","3281","10378.8"
"12218793000","168700","3281","10379.2"
"12219651000","168700","3281","10379.9"
"12220905000","168700","3281","10380.3"
"12221763000","168700","3281","10381.1"
"12222756000","168700","3281","10381.4"
"12223616000","168700","3281","10382.2"
"12224608000","168700","3281","10382.5"
"12225665000","168700","3281","10383.3"
"12226716000","168700","3281","10383.7"
"12227575000","168700","3281","10384.0"
"12228569000","168700","3281","10384.8"
"12229427000","168700","3281","10385.2"
"12230681000","168700","3281","10385.9"
"12231539000","168700","3281","10386.3"
"12232533000","168700","3281","10387.0"
"12233392000","168700","3281","10387.4"
"12234384000","168700","3281","10388.2"
"12235497000","168700","3281","10388.5"
"12236490000","168700","3281","10389.3"
"12237349000","168700","3281","10389.6"
"12238343000","168700","3281","10390.4"
"12239202000","168700","3281","10390.8"
"12240450000","168700","3281","10391.5"
"12241314000","168700","3281","10391.9"
"12242307000","168700","3281","10392.2"
"12243167000","168700","3281","10393.0"
"12244160000","168700","3281","10393.4"
"12245274000","168700","3281","10394.1"
"12246268000","168700","3281","10394.5"
"12247127000","168700","3281","10394.9"
"12248121000","168700","3281","10395.6"
"12248979000","168700","3281","10396.0"
"12250228000","168700","3281","10396.7"
"12251092000","168700","3281","10397.1"
"12252086000","168700","3281","10397.9"
"12252944000","168700","3281","10398.2"
"12253938000","168700","3281","10399.0"
"12255053000","168700","3281","10399.3"
"12256046000","168700","3281","10400.1"
"12256909000","168700","3281","10400.5"
"12257902000","168700","3281","10401.2"
"12258761000","168700","3281","10401.6"
"12259952000","168700","3281","10402.4"
"12260873000","168700","3281","10402.7"
"12261866000","168700","3281","10403.5"
"12262725000","168700","3281","10403.8"
"12263718000","168700","3281","10404.2"
"12264833000","168700","3281","10405.0"
"12265826000","168700","3281","10405.3"
"12266685000","168700","3281","10406.1"
"12267678000","168700","3281","10406.4"
"12268537000","168700","3281","10406.8"
"12269785000","168700","3281","10407.6"
"12270649000","168700","3281","10408.3"
"12271642000","168700","3281","10408.7"
"12272502000","168700","3281","10409.1"
"12273495000","168700","3281","10409.8"
"12274610000","168700","3281","10410.2"
"12275603000","168700","3281","10410.9"
"12276462000","168700","3281","10411.3"
"12277455000","168700","3281","10412.1"
"12278314000","168700","3281","10412.4"
"12279562000","168700","3281","10413.2"
"12280421000","168700","3281","10413.5"
"12281420000","168700","3281","10414.3"
"12282278000","168700","3281","10414.7"
"12283271000","168700","3281","10415.4"
"12284386000","168700","3281","10415.8"
"12285379000","168700","3281","10416.5"
"12286238000","168700","3281","10416.9"
"12287230000","168700","3281","10417.3"
"12288090000","168700","3281","10418.0"
"12289338000","168700","3281","10418.4"
"12290196000","168700","3281","10419.2"
"12291195000","168700","3281","10419.5"
"12292054000","168700","3281","10419.9"
"12293047000","168300","3281","10420.6"
"12294104000","168300","3281","10421.0"
"12295155000","168300","3281","10421.8"
"12296014000","168300","3280","10422.1"
"12297007000","168300","3280","10422.9"
"12297866000","168300","3280","10423.2"
"12299120000","168300","3281","10424.0"
"12299979000","168300","3281","10424.4"
"12300977000","168300","3281","10425.1"
"12301836000","168300","3281","10425.5"
"12302830000","168300","3281","10426.3"
"12303943000","168300","3281","10426.6"
"12304937000","168300","3281","10427.4"
"12305796000","168300","3281","10427.7"
"12306789000","168300","3281","10428.5"
"12307648000","168300","3281","10428.9"
"12308896000","168300","3281","10429.6"
"12309754000","168300","3281","10430.0"
"12310753000","168300","3281","10430.3"
"12311611000","168300","3281","10431.1"
"12312604000","168300","3281","10431.5"
"12313720000","168300","3281","10432.2"
"12314713000","168300","3281","10432.6"
"12315571000","168300","3281","10432.9"
"12316565000","168300","3281","10433.7"
"12317424000","168300","3281","10434.1"
"12318672000","168300","3281","10434.8"
"12319531000","168300","3281","10435.2"
"12320530000","168300","3281","10436.0"
"12321390000","168300","3281","10436.3"
"12322383000","168300","3281","10437.1"
"12323497000","168300","3281","10437.4"
"12324490000","168300","3281","10438.2"
"12325348000","168300","3281","10438.6"
"12326341000","168300","3281","10439.3"
"12327200000","168300","3281","10439.7"
"12328449000","168300","3281","10440.4"
"12329307000","168300","3281","10440.8"
"12330301000","168300","3281","10441.2"
"12331165000","168300","3281","10441.9"
"12332158000","168300","3281","10442.3"
"12333273000","168300","3281","10443.1"
"12334266000","168300","3281","10443.4"
"12335125000","168300","3281","10444.2"
"12336119000","168300","3281","10444.5"
"12336977000","168300","3281","10444.9"
"12338225000","168300","3281","10445.7"
"12339084000","168300","3281","10446.0"
"12340078000","168300","3281","10446.8"
